time,latitude,longitude,adjusted_temp,adjusted_temp_unc
2018-01-04 00:00:00,5.5,-75.5,21.343502257520623,2.3929867232931983
2018-01-04 01:00:00,5.5,-75.5,21.312453843423526,2.170916750567752
2018-01-04 02:00:00,5.5,-75.5,21.031881224042372,2.0897519805554445
2018-01-04 03:00:00,5.5,-75.5,20.718549873872007,1.8830721903709673
2018-01-04 04:00:00,5.5,-75.5,20.07585244234432,2.357687092940594
2018-01-04 05:00:00,5.5,-75.5,19.594177616684505,2.634327675995962
2018-01-04 06:00:00,5.5,-75.5,18.84117114330888,3.588336701900964
2018-01-04 07:00:00,5.5,-75.5,18.684445812685766,3.4348591851859815
2018-01-04 08:00:00,5.5,-75.5,17.60841242184562,5.142777755068192
2018-01-04 09:00:00,5.5,-75.5,17.633500965237374,4.612998787164198
2018-01-04 10:00:00,5.5,-75.5,18.558868112885122,2.2437623793346937
2018-01-04 11:00:00,5.5,-75.5,18.20856492433957,2.443119381149838
2018-01-04 12:00:00,5.5,-75.5,18.38650563073118,1.6790056767455646
2018-01-04 13:00:00,5.5,-75.5,18.44413818490746,1.3142292811918672
2018-01-04 14:00:00,5.5,-75.5,20.12211310566863,2.06981111166078
2018-01-04 15:00:00,5.5,-75.5,20.480987272905622,2.572033480311802
2018-01-04 16:00:00,5.5,-75.5,21.238300275739697,3.6974221230811537
2018-01-04 17:00:00,5.5,-75.5,22.5546962282558,5.8646180110176935
2018-01-04 18:00:00,5.5,-75.5,22.35838268389312,4.997235334118056
2018-01-04 19:00:00,5.5,-75.5,23.047262023206194,5.939483979710662
2018-01-04 20:00:00,5.5,-75.5,22.756733797851666,4.980501367919711
2018-01-04 21:00:00,5.5,-75.5,22.585049983521436,4.343888527830174
2018-01-04 22:00:00,5.5,-75.5,20.97709386276609,0.9197861209033675
2018-01-04 23:00:00,5.5,-75.5,20.543638714886455,0.09330846614986754
2018-01-05 00:00:00,5.5,-75.5,20.306982040405273,2.030698299407959
